frame.time_epoch,ip.src,ip.dst,ipv6.src,ipv6.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,_ws.col.protocol
"1766114734.153124539","192.168.1.1","192.168.1.18",,,"81","46224",,,"TCP"
"1766114734.153126248","192.168.1.1","192.168.1.18",,,"5","46224",,,"TCP"
"1766114734.153126986","192.168.1.1","192.168.1.18",,,"237","46224",,,"TCP"
"1766114734.153127661","192.168.1.1","192.168.1.18",,,"129","46224",,,"TCP"
"1766114734.153128395","192.168.1.1","192.168.1.18",,,"248","46224",,,"TCP"
"1766114734.153129071","192.168.1.1","192.168.1.18",,,"58","46224",,,"TCP"
"1766114734.153129782","192.168.1.1","192.168.1.18",,,"189","46224",,,"TCP"
"1766114734.153130459","192.168.1.1","192.168.1.18",,,"265","46224",,,"TCP"
"1766114734.153131132","192.168.1.1","192.168.1.18",,,"67","46224",,,"TCP"
"1766114734.153131793","192.168.1.1","192.168.1.18",,,"286","46224",,,"TCP"
"1766114734.153132471","192.168.1.1","192.168.1.18",,,"134","46224",,,"TCP"
"1766114734.153133137","192.168.1.1","192.168.1.18",,,"187","46224",,,"TCP"
"1766114734.153276727","192.168.1.1","192.168.1.18",,,"115","46224",,,"TCP"
"1766114734.153277636","192.168.1.1","192.168.1.18",,,"173","46224",,,"TCP"
"1766114734.153291078","192.168.1.1","192.168.1.18",,,"181","46224",,,"TCP"
"1766114734.153295358","192.168.1.1","192.168.1.18",,,"72","46224",,,"TCP"
"1766114734.154501310","192.168.1.1","192.168.1.18",,,"152","46224",,,"TCP"
"1766114734.154503197","192.168.1.1","192.168.1.18",,,"145","46224",,,"TCP"
"1766114734.154504144","192.168.1.1","192.168.1.18",,,"295","46224",,,"TCP"
"1766114734.154505073","192.168.1.1","192.168.1.18",,,"188","46224",,,"TCP"
"1766114734.154506140","192.168.1.1","192.168.1.18",,,"26","46224",,,"TCP"
"1766114734.154507095","192.168.1.1","192.168.1.18",,,"275","46224",,,"TCP"
"1766114734.154508015","192.168.1.1","192.168.1.18",,,"223","46224",,,"TCP"
"1766114734.154508942","192.168.1.1","192.168.1.18",,,"280","46224",,,"TCP"
"1766114734.154509893","192.168.1.1","192.168.1.18",,,"156","46224",,,"TCP"
"1766114734.154510802","192.168.1.1","192.168.1.18",,,"100","46224",,,"TCP"
"1766114734.154511715","192.168.1.1","192.168.1.18",,,"258","46224",,,"TCP"
"1766114734.154512626","192.168.1.1","192.168.1.18",,,"281","46224",,,"TCP"
"1766114734.154513631","192.168.1.1","192.168.1.18",,,"10","46224",,,"TCP"
"1766114734.154514544","192.168.1.1","192.168.1.18",,,"101","46224",,,"TCP"
"1766114734.154517338","192.168.1.1","192.168.1.18",,,"261","46224",,,"TCP"
"1766114734.155406120","192.168.1.1","192.168.1.18",,,"33","46224",,,"TCP"
"1766114734.155407928","192.168.1.1","192.168.1.18",,,"278","46224",,,"TCP"
"1766114734.155408922","192.168.1.1","192.168.1.18",,,"279","46224",,,"TCP"
"1766114734.155409897","192.168.1.1","192.168.1.18",,,"269","46224",,,"TCP"
"1766114734.155410867","192.168.1.1","192.168.1.18",,,"231","46224",,,"TCP"
"1766114734.155412040","192.168.1.1","192.168.1.18",,,"90","46224",,,"TCP"
"1766114734.155412975","192.168.1.1","192.168.1.18",,,"91","46224",,,"TCP"
"1766114734.155413991","192.168.1.1","192.168.1.18",,,"180","46224",,,"TCP"
"1766114734.155415200","192.168.1.1","192.168.1.18",,,"195","46224",,,"TCP"
"1766114734.155416114","192.168.1.1","192.168.1.18",,,"240","46224",,,"TCP"
"1766114734.155417058","192.168.1.1","192.168.1.18",,,"24","46224",,,"TCP"
"1766114734.155418460","192.168.1.1","192.168.1.18",,,"284","46224",,,"TCP"
"1766114734.155419405","192.168.1.1","192.168.1.18",,,"69","46224",,,"TCP"
"1766114734.155420451","192.168.1.1","192.168.1.18",,,"93","46224",,,"TCP"
"1766114734.155424458","192.168.1.1","192.168.1.18",,,"277","46224",,,"TCP"
"1766114734.157011909","192.168.1.1","192.168.1.18",,,"166","46224",,,"TCP"
"1766114734.157013198","192.168.1.1","192.168.1.18",,,"221","46224",,,"TCP"
"1766114734.157014114","192.168.1.1","192.168.1.18",,,"155","46224",,,"TCP"
"1766114734.157014949","192.168.1.1","192.168.1.18",,,"11","46224",,,"TCP"
"1766114734.157015787","192.168.1.1","192.168.1.18",,,"157","46224",,,"TCP"
"1766114734.157016631","192.168.1.1","192.168.1.18",,,"257","46224",,,"TCP"
"1766114734.157017718","192.168.1.1","192.168.1.18",,,"141","46224",,,"TCP"
"1766114734.157018541","192.168.1.1","192.168.1.18",,,"297","46224",,,"TCP"
"1766114734.157019423","192.168.1.1","192.168.1.18",,,"117","46224",,,"TCP"
"1766114734.157020327","192.168.1.1","192.168.1.18",,,"35","46224",,,"TCP"
"1766114734.157021160","192.168.1.1","192.168.1.18",,,"38","46224",,,"TCP"
"1766114734.157021992","192.168.1.1","192.168.1.18",,,"184","46224",,,"TCP"
"1766114734.157022811","192.168.1.1","192.168.1.18",,,"264","46224",,,"TCP"
"1766114734.157023630","192.168.1.1","192.168.1.18",,,"122","46224",,,"TCP"
"1766114734.157178717","192.168.1.1","192.168.1.18",,,"70","46224",,,"TCP"
"1766114734.157181370","192.168.1.1","192.168.1.18",,,"192","46224",,,"TCP"
"1766114734.157442548","192.168.1.1","192.168.1.18",,,"49","46224",,,"TCP"
"1766114734.157443698","192.168.1.1","192.168.1.18",,,"108","46224",,,"TCP"
"1766114734.157444622","192.168.1.1","192.168.1.18",,,"42","46224",,,"TCP"
"1766114734.157445576","192.168.1.1","192.168.1.18",,,"7","46224",,,"TCP"
"1766114734.157446456","192.168.1.1","192.168.1.18",,,"243","46224",,,"TCP"
"1766114734.157448667","192.168.1.1","192.168.1.18",,,"106","46224",,,"TCP"
"1766114735.197821968","192.168.1.18","192.168.1.1",,,"46226","22",,,"TCP"
"1766114735.197900223","192.168.1.18","192.168.1.1",,,"46226","23",,,"TCP"
"1766114735.197926492","192.168.1.18","192.168.1.1",,,"46226","21",,,"TCP"
"1766114739.507216503",,,,,,,,,"ARP"
"1766114739.507236058",,,,,,,,,"ARP"
"1766114743.002207034",,,,,,,,,"ARP"
"1766114743.003064409",,,,,,,,,"ARP"
